通信機器ID,計測日時,セット連番,ID,温度1,温度2,温度3,日射量1,日射量2,日射量3,モジュール裏面温度1,モジュール裏面温度2,モジュール裏面温度3,モジュール裏面温度4,モジュール裏面温度5,モジュール裏面温度6,風速,風向,日射量(水平),湿度,雨量,直達日射量,予備1,予備2,予備3,予備4,予備5,予備6,予備7,予備8,予備9
JMA7147A,20210214083000,1,        ,0.339,,,416,405,,10.986,11.383,13.687,12.085,1.083,,,,,,,,,,,,,,,,
JMA7147A,20210214083000,2,        ,-0.705,,,299,312,,7.187,7.492,9.293,8.682,9.491,,,,,,,,,,,,,,,,
JMA7147A,20210214083500,1,        ,0.678,,,450,431,,12.085,12.284,14.679,12.985,4.181,,,,,,,,,,,,,,,,
JMA7147A,20210214083500,2,        ,-0.366,,,336,357,,7.889,8.484,9.689,9.186,10.086,,,,,,,,,,,,,,,,
JMA7147A,20210214084000,1,        ,0.998,,,512,510,,13.382,13.687,15.991,14.282,7.782,,,,,,,,,,,,,,,,
JMA7147A,20210214084000,2,        ,-0.11,,,429,447,,9.689,10.086,11.49,10.285,11.78,,,,,,,,,,,,,,,,
JMA7147A,20210214084500,1,        ,1.346,,,555,556,,15.29,15.488,17.594,15.686,11.78,,,,,,,,,,,,,,,,
JMA7147A,20210214084500,2,        ,0.22,,,509,509,,11.185,11.78,13.092,11.78,13.489,,,,,,,,,,,,,,,,
JMA7147A,20210214085000,1,        ,1.584,,,525,528,,16.693,16.892,19.287,16.983,14.786,,,,,,,,,,,,,,,,
JMA7147A,20210214085000,2,        ,0.742,,,493,488,,12.482,12.787,14.389,12.482,14.481,,,,,,,,,,,,,,,,
JMA7147A,20210214085500,1,        ,1.849,,,496,497,,17.594,17.594,20.279,17.792,16.587,,,,,,,,,,,,,,,,
JMA7147A,20210214085500,2,        ,1.135,,,463,459,,13.184,13.581,14.893,13.184,15.29,,,,,,,,,,,,,,,,
JMA7147A,20210214090000,1,        ,2.225,,,535,536,,18.28,18.28,21.286,18.28,17.685,,,,,,,,,,,,,,,,
JMA7147A,20210214090000,2,        ,1.501,,,494,489,,13.886,14.679,16.083,14.282,16.281,,,,,,,,,,,,,,,,
JMA7147A,20210214090500,1,        ,2.362,,,561,560,,19.181,19.181,21.881,19.379,18.982,,,,,,,,,,,,,,,,
JMA7147A,20210214090500,2,        ,1.84,,,498,495,,15.686,16.48,17.685,16.48,18.189,,,,,,,,,,,,,,,,
JMA7147A,20210214091000,1,        ,2.591,,,570,569,,19.791,19.593,22.187,20.279,19.593,,,,,,,,,,,,,,,,
JMA7147A,20210214091000,2,        ,2.362,,,489,511,,16.892,18.28,19.989,18.585,20.081,,,,,,,,,,,,,,,,
JMA7147A,20210214091500,1,        ,2.811,,,586,585,,20.279,20.081,22.583,21.286,20.081,,,,,,,,,,,,,,,,
JMA7147A,20210214091500,2,        ,2.774,,,529,524,,18.28,18.891,20.386,19.486,20.89,,,,,,,,,,,,,,,,
JMA7147A,20210214092000,1,        ,3.323,,,595,594,,19.989,19.593,22.782,21.286,19.684,,,,,,,,,,,,,,,,
JMA7147A,20210214092000,2,        ,3.223,,,542,536,,18.585,19.486,20.783,20.386,21.393,,,,,,,,,,,,,,,,
JMA7147A,20210214092500,1,        ,3.186,,,619,618,,20.691,20.584,22.69,22.385,20.584,,,,,,,,,,,,,,,,
JMA7147A,20210214092500,2,        ,3.314,,,571,565,,19.287,20.081,21.286,21.088,22.08,,,,,,,,,,,,,,,,
JMA7147A,20210214093000,1,        ,3.287,,,603,601,,21.18,21.592,23.392,23.194,21.485,,,,,,,,,,,,,,,,
JMA7147A,20210214093000,2,        ,3.644,,,548,543,,20.188,20.89,22.492,22.08,22.782,,,,,,,,,,,,,,,,
JMA7147A,20210214093500,1,        ,3.836,,,635,634,,21.881,22.187,24.186,23.682,22.08,,,,,,,,,,,,,,,,
JMA7147A,20210214093500,2,        ,3.919,,,589,584,,21.286,22.187,23.392,23.194,23.987,,,,,,,,,,,,,,,,
JMA7147A,20210214094000,1,        ,3.992,,,648,648,,22.492,23.087,24.781,24.491,23.087,,,,,,,,,,,,,,,,
JMA7147A,20210214094000,2,        ,4.129,,,603,597,,21.393,22.782,23.789,23.59,24.491,,,,,,,,,,,,,,,,
JMA7147A,20210214094500,1,        ,4.257,,,620,618,,22.98,23.88,25.391,25.391,23.59,,,,,,,,,,,,,,,,
JMA7147A,20210214094500,2,        ,4.431,,,582,577,,22.492,23.59,24.384,24.292,25.284,,,,,,,,,,,,,,,,
JMA7147A,20210214095000,1,        ,4.312,,,640,638,,23.88,24.582,25.986,26.184,24.491,,,,,,,,,,,,,,,,
JMA7147A,20210214095000,2,        ,4.495,,,592,587,,23.789,24.491,24.994,24.994,25.986,,,,,,,,,,,,,,,,
JMA7147A,20210214095500,1,        ,4.468,,,593,592,,24.186,24.689,25.879,26.49,24.781,,,,,,,,,,,,,,,,
JMA7147A,20210214095500,2,        ,4.587,,,565,560,,23.682,24.186,24.582,24.582,25.589,,,,,,,,,,,,,,,,
JMA7147A,20210214100000,1,        ,4.889,,,588,587,,23.392,23.682,24.994,25.589,23.88,,,,,,,,,,,,,,,,
JMA7147A,20210214100000,2,        ,4.871,,,561,556,,23.484,23.59,24.292,24.186,25.086,,,,,,,,,,,,,,,,
JMA7147A,20210214100500,1,        ,5.438,,,550,550,,22.782,23.59,25.589,25.483,24.094,,,,,,,,,,,,,,,,
JMA7147A,20210214100500,2,        ,5.2,,,558,553,,22.782,23.392,24.186,24.186,24.994,,,,,,,,,,,,,,,,
JMA7147A,20210214101000,1,        ,5.722,,,588,587,,22.385,23.285,25.391,24.887,23.484,,,,,,,,,,,,,,,,
JMA7147A,20210214101000,2,        ,5.283,,,548,545,,22.385,23.59,24.781,24.582,25.086,,,,,,,,,,,,,,,,
JMA7147A,20210214101500,1,        ,5.905,,,568,567,,22.492,23.285,25.086,24.781,23.682,,,,,,,,,,,,,,,,
JMA7147A,20210214101500,2,        ,5.2,,,549,544,,23.392,24.186,25.483,25.391,25.589,,,,,,,,,,,,,,,,
JMA7147A,20210214102000,1,        ,6.107,,,541,540,,22.293,22.889,25.086,24.491,23.59,,,,,,,,,,,,,,,,
JMA7147A,20210214102000,2,        ,5.484,,,543,537,,23.392,24.186,25.788,25.284,25.788,,,,,,,,,,,,,,,,
JMA7147A,20210214102500,1,        ,6.207,,,463,463,,20.783,21.286,23.88,22.889,22.08,,,,,,,,,,,,,,,,
JMA7147A,20210214102500,2,        ,5.887,,,470,466,,22.583,23.194,24.491,24.292,24.689,,,,,,,,,,,,,,,,
JMA7147A,20210214103000,1,        ,6.253,,,473,472,,20.081,20.584,22.98,22.187,21.592,,,,,,,,,,,,,,,,
JMA7147A,20210214103000,2,        ,6.006,,,459,454,,21.393,21.683,23.285,23.087,23.087,,,,,,,,,,,,,,,,
JMA7147A,20210214103500,1,        ,5.997,,,497,497,,19.684,20.188,22.492,21.79,21.18,,,,,,,,,,,,,,,,
JMA7147A,20210214103500,2,        ,5.649,,,491,487,,20.188,20.691,22.187,21.988,22.187,,,,,,,,,,,,,,,,
JMA7147A,20210214104000,1,        ,6.088,,,478,477,,19.379,19.883,22.187,21.592,21.18,,,,,,,,,,,,,,,,
JMA7147A,20210214104000,2,        ,5.896,,,472,467,,20.386,20.584,22.187,22.293,22.187,,,,,,,,,,,,,,,,
JMA7147A,20210214104500,1,        ,6.171,,,507,506,,19.287,19.684,21.881,21.393,21.088,,,,,,,,,,,,,,,,
JMA7147A,20210214104500,2,        ,5.951,,,497,493,,19.684,20.691,21.988,22.492,22.385,,,,,,,,,,,,,,,,
JMA7147A,20210214105000,1,        ,5.969,,,521,520,,19.883,20.081,22.492,21.592,21.485,,,,,,,,,,,,,,,,
JMA7147A,20210214105000,2,        ,5.896,,,522,517,,20.081,21.485,22.492,23.285,23.194,,,,,,,,,,,,,,,,
JMA7147A,20210214105500,1,        ,6.308,,,551,550,,20.584,20.783,23.194,22.69,22.293,,,,,,,,,,,,,,,,
JMA7147A,20210214105500,2,        ,5.887,,,554,549,,20.89,22.293,23.59,24.292,24.186,,,,,,,,,,,,,,,,
JMA7147A,20210214110000,1,        ,6.336,,,561,561,,21.393,21.592,23.987,23.392,22.98,,,,,,,,,,,,,,,,
JMA7147A,20210214110000,2,        ,5.722,,,566,560,,20.981,22.492,24.186,24.292,24.292,,,,,,,,,,,,,,,,
JMA7147A,20210214110500,1,        ,6.39,,,591,591,,22.08,22.293,25.086,24.186,23.682,,,,,,,,,,,,,,,,
JMA7147A,20210214110500,2,        ,6.006,,,595,590,,22.492,23.392,24.292,24.887,25.193,,,,,,,,,,,,,,,,
JMA7147A,20210214111000,1,        ,6.326,,,602,601,,21.881,22.583,25.284,23.392,23.987,,,,,,,,,,,,,,,,
JMA7147A,20210214111000,2,        ,5.786,,,610,604,,21.881,23.484,24.384,24.994,25.483,,,,,,,,,,,,,,,,
JMA7147A,20210214111500,1,        ,6.372,,,594,594,,22.293,22.492,25.086,23.789,24.094,,,,,,,,,,,,,,,,
JMA7147A,20210214111500,2,        ,5.75,,,597,591,,21.79,23.484,24.781,25.284,25.483,,,,,,,,,,,,,,,,
JMA7147A,20210214112000,1,        ,6.244,,,604,603,,22.98,22.98,25.681,24.689,24.887,,,,,,,,,,,,,,,,
JMA7147A,20210214112000,2,        ,5.576,,,613,608,,21.988,23.484,25.086,25.284,25.483,,,,,,,,,,,,,,,,
JMA7147A,20210214112500,1,        ,5.933,,,623,622,,24.094,24.186,26.383,26.184,26.093,,,,,,,,,,,,,,,,
JMA7147A,20210214112500,2,        ,5.576,,,640,634,,22.583,24.384,26.093,26.383,26.49,,,,,,,,,,,,,,,,
JMA7147A,20210214113000,1,        ,6.372,,,628,627,,24.384,24.887,27.085,26.49,26.581,,,,,,,,,,,,,,,,
JMA7147A,20210214113000,2,        ,5.576,,,636,630,,22.385,24.582,25.986,26.688,26.78,,,,,,,,,,,,,,,,
JMA7147A,20210214113500,1,        ,6.473,,,651,650,,25.284,25.483,27.893,27.283,27.39,,,,,,,,,,,,,,,,
JMA7147A,20210214113500,2,        ,5.566,,,665,660,,22.98,25.193,26.291,27.283,27.283,,,,,,,,,,,,,,,,
JMA7147A,20210214114000,1,        ,6.83,,,667,665,,25.589,25.879,28.29,27.283,27.588,,,,,,,,,,,,,,,,
JMA7147A,20210214114000,2,        ,5.576,,,690,684,,23.484,25.986,27.192,27.787,28.092,,,,,,,,,,,,,,,,
JMA7147A,20210214114500,1,        ,6.711,,,667,666,,24.887,25.391,27.985,26.383,27.283,,,,,,,,,,,,,,,,
JMA7147A,20210214114500,2,        ,6.079,,,703,698,,25.879,27.588,29.084,29.48,29.48,,,,,,,,,,,,,,,,
JMA7147A,20210214115000,1,        ,6.848,,,642,640,,24.689,24.582,27.482,25.879,26.581,,,,,,,,,,,,,,,,
JMA7147A,20210214115000,2,        ,6.528,,,689,684,,26.993,28.092,29.48,29.892,30.091,,,,,,,,,,,,,,,,
JMA7147A,20210214115500,1,        ,6.72,,,637,636,,24.689,24.887,27.39,26.688,26.886,,,,,,,,,,,,,,,,
JMA7147A,20210214115500,2,        ,6.702,,,673,668,,26.78,27.787,29.48,29.389,29.694,,,,,,,,,,,,,,,,
JMA7147A,20210214120000,1,        ,6.903,,,595,594,,24.186,24.491,27.192,25.284,26.184,,,,,,,,,,,,,,,,
JMA7147A,20210214120000,2,        ,6.574,,,635,630,,25.986,27.085,28.885,28.992,28.992,,,,,,,,,,,,,,,,
JMA7147A,20210214120500,1,        ,6.885,,,615,614,,23.285,23.484,26.291,24.582,25.284,,,,,,,,,,,,,,,,
JMA7147A,20210214120500,2,        ,6.784,,,645,640,,25.483,27.192,28.29,28.992,28.58,,,,,,,,,,,,,,,,
JMA7147A,20210214121000,1,        ,7.004,,,586,585,,22.98,23.789,26.49,25.086,25.788,,,,,,,,,,,,,,,,
JMA7147A,20210214121000,2,        ,6.354,,,630,625,,24.384,25.284,25.879,27.192,27.192,,,,,,,,,,,,,,,,
JMA7147A,20210214121500,1,        ,7.004,,,562,561,,22.69,23.285,26.184,24.689,25.284,,,,,,,,,,,,,,,,
JMA7147A,20210214121500,2,        ,5.997,,,604,600,,23.087,24.094,25.086,25.483,25.986,,,,,,,,,,,,,,,,
JMA7147A,20210214122000,1,        ,6.83,,,515,514,,21.485,22.187,24.887,23.285,23.88,,,,,,,,,,,,,,,,
JMA7147A,20210214122000,2,        ,5.713,,,554,550,,21.683,22.98,24.384,24.689,25.086,,,,,,,,,,,,,,,,
JMA7147A,20210214122500,1,        ,6.766,,,480,479,,20.386,20.783,23.484,21.79,22.492,,,,,,,,,,,,,,,,
JMA7147A,20210214122500,2,        ,5.548,,,513,509,,20.188,21.485,22.98,23.484,23.682,,,,,,,,,,,,,,,,
JMA7147A,20210214123000,1,        ,6.674,,,498,497,,19.989,20.188,23.087,21.485,22.08,,,,,,,,,,,,,,,,
JMA7147A,20210214123000,2,        ,5.832,,,545,541,,20.584,21.485,23.285,23.392,23.987,,,,,,,,,,,,,,,,
JMA7147A,20210214123500,1,        ,6.619,,,552,551,,20.279,20.279,23.194,21.988,22.187,,,,,,,,,,,,,,,,
JMA7147A,20210214123500,2,        ,5.667,,,586,582,,20.89,21.881,23.087,23.682,23.789,,,,,,,,,,,,,,,,
JMA7147A,20210214124000,1,        ,6.619,,,551,550,,20.386,20.386,23.392,22.08,22.492,,,,,,,,,,,,,,,,
JMA7147A,20210214124000,2,        ,5.695,,,595,591,,21.592,22.69,24.384,24.582,24.994,,,,,,,,,,,,,,,,
JMA7147A,20210214124500,1,        ,6.564,,,501,500,,20.386,20.691,23.392,22.187,22.69,,,,,,,,,,,,,,,,
JMA7147A,20210214124500,2,        ,5.942,,,552,548,,22.385,23.087,24.582,24.781,25.086,,,,,,,,,,,,,,,,
JMA7147A,20210214125000,1,        ,6.436,,,481,480,,19.791,20.188,22.782,21.683,22.293,,,,,,,,,,,,,,,,
JMA7147A,20210214125000,2,        ,6.152,,,515,512,,21.79,22.583,23.987,24.384,24.384,,,,,,,,,,,,,,,,
JMA7147A,20210214125500,1,        ,6.363,,,491,490,,19.287,19.684,22.293,21.485,21.683,,,,,,,,,,,,,,,,
JMA7147A,20210214125500,2,        ,6.235,,,535,531,,21.881,22.782,23.88,24.887,24.582,,,,,,,,,,,,,,,,
JMA7147A,20210214130000,1,        ,6.336,,,488,487,,18.585,18.891,21.79,20.783,20.89,,,,,,,,,,,,,,,,
JMA7147A,20210214130000,2,        ,6.189,,,535,531,,21.393,22.293,23.484,24.186,24.094,,,,,,,,,,,,,,,,
JMA7147A,20210214130500,1,        ,6.427,,,532,531,,18.982,19.379,21.988,21.393,21.485,,,,,,,,,,,,,,,,
JMA7147A,20210214130500,2,        ,6.198,,,575,572,,21.988,22.385,23.987,24.384,24.292,,,,,,,,,,,,,,,,
JMA7147A,20210214131000,1,        ,6.528,,,470,469,,19.593,19.684,22.69,21.683,21.881,,,,,,,,,,,,,,,,
JMA7147A,20210214131000,2,        ,6.39,,,533,530,,23.087,23.087,24.689,24.994,24.887,,,,,,,,,,,,,,,,
JMA7147A,20210214131500,1,        ,6.601,,,418,417,,19.379,19.883,22.385,21.881,21.881,,,,,,,,,,,,,,,,
JMA7147A,20210214131500,2,        ,6.574,,,447,445,,21.988,22.69,24.094,24.292,24.384,,,,,,,,,,,,,,,,
JMA7147A,20210214132000,1,        ,6.217,,,445,445,,18.692,19.379,21.79,21.485,21.393,,,,,,,,,,,,,,,,
JMA7147A,20210214132000,2,        ,6.418,,,499,497,,21.592,21.683,23.087,23.484,23.59,,,,,,,,,,,,,,,,
JMA7147A,20210214132500,1,        ,6.253,,,421,420,,18.189,18.891,21.393,20.783,20.89,,,,,,,,,,,,,,,,
JMA7147A,20210214132500,2,        ,6.226,,,457,454,,20.584,20.279,22.08,22.293,22.293,,,,,,,,,,,,,,,,
JMA7147A,20210214133000,1,        ,5.96,,,423,423,,18.189,18.891,20.89,20.981,20.89,,,,,,,,,,,,,,,,
JMA7147A,20210214133000,2,        ,6.198,,,482,479,,19.883,20.188,21.988,21.881,22.187,,,,,,,,,,,,,,,,
JMA7147A,20210214133500,1,        ,5.75,,,427,426,,18.494,18.585,20.493,20.691,20.89,,,,,,,,,,,,,,,,
JMA7147A,20210214133500,2,        ,6.033,,,492,489,,19.486,20.386,22.293,21.988,22.293,,,,,,,,,,,,,,,,
JMA7147A,20210214134000,1,        ,5.713,,,415,414,,17.685,17.792,19.883,19.684,19.883,,,,,,,,,,,,,,,,
JMA7147A,20210214134000,2,        ,6.079,,,462,459,,19.287,20.081,21.485,21.79,22.08,,,,,,,,,,,,,,,,
JMA7147A,20210214134500,1,        ,6.244,,,404,403,,16.892,17.487,19.791,19.181,19.486,,,,,,,,,,,,,,,,
JMA7147A,20210214134500,2,        ,5.924,,,487,485,,18.585,19.684,21.286,21.592,21.485,,,,,,,,,,,,,,,,
JMA7147A,20210214135000,1,        ,5.85,,,386,386,,17.288,17.685,19.791,19.593,19.684,,,,,,,,,,,,,,,,
JMA7147A,20210214135000,2,        ,5.841,,,461,457,,18.585,19.684,21.286,21.485,21.683,,,,,,,,,,,,,,,,
JMA7147A,20210214135500,1,        ,5.814,,,297,297,,15.991,16.388,18.387,18.28,18.189,,,,,,,,,,,,,,,,
JMA7147A,20210214135500,2,        ,5.722,,,356,353,,17.182,18.585,19.989,20.493,20.279,,,,,,,,,,,,,,,,
JMA7147A,20210214140000,1,        ,5.951,,,259,259,,14.282,14.679,16.983,16.388,16.48,,,,,,,,,,,,,,,,
JMA7147A,20210214140000,2,        ,5.649,,,304,301,,15.579,16.587,18.28,18.585,18.387,,,,,,,,,,,,,,,,
JMA7147A,20210214140500,1,        ,5.951,,,235,235,,12.482,12.787,15.381,14.679,14.786,,,,,,,,,,,,,,,,
JMA7147A,20210214140500,2,        ,5.466,,,263,261,,13.993,14.984,16.693,16.892,16.892,,,,,,,,,,,,,,,,
JMA7147A,20210214141000,1,        ,5.832,,,250,250,,11.292,11.582,14.191,13.291,13.581,,,,,,,,,,,,,,,,
JMA7147A,20210214141000,2,        ,5.512,,,277,274,,13.489,14.084,15.793,15.991,15.885,,,,,,,,,,,,,,,,
JMA7147A,20210214141500,1,        ,5.814,,,253,253,,11.383,11.582,14.191,13.489,13.581,,,,,,,,,,,,,,,,
JMA7147A,20210214141500,2,        ,5.429,,,293,290,,12.894,13.779,15.381,15.793,15.793,,,,,,,,,,,,,,,,
JMA7147A,20210214142000,1,        ,5.631,,,226,226,,10.88,11.093,13.687,12.985,12.985,,,,,,,,,,,,,,,,
JMA7147A,20210214142000,2,        ,5.438,,,245,243,,12.482,12.985,14.588,14.893,14.984,,,,,,,,,,,,,,,,
JMA7147A,20210214142500,1,        ,5.475,,,212,211,,10.086,10.086,12.589,11.887,12.085,,,,,,,,,,,,,,,,
JMA7147A,20210214142500,2,        ,5.447,,,230,228,,11.887,12.39,14.191,14.191,14.389,,,,,,,,,,,,,,,,
JMA7147A,20210214143000,1,        ,5.383,,,212,212,,9.583,9.781,12.284,11.78,11.688,,,,,,,,,,,,,,,,
JMA7147A,20210214143000,2,        ,5.365,,,231,228,,11.582,11.994,13.779,13.779,13.779,,,,,,,,,,,,,,,,
JMA7147A,20210214143500,1,        ,5.301,,,217,217,,9.781,10.086,12.589,12.085,12.085,,,,,,,,,,,,,,,,
JMA7147A,20210214143500,2,        ,5.393,,,239,237,,11.49,11.994,13.993,13.993,13.993,,,,,,,,,,,,,,,,
JMA7147A,20210214144000,1,        ,5.374,,,196,196,,9.583,9.979,12.39,11.78,11.887,,,,,,,,,,,,,,,,
JMA7147A,20210214144000,2,        ,5.237,,,212,210,,10.788,11.383,13.184,13.382,13.291,,,,,,,,,,,,,,,,
JMA7147A,20210214144500,1,        ,5.319,,,184,184,,9.186,9.491,11.887,11.292,11.292,,,,,,,,,,,,,,,,
JMA7147A,20210214144500,2,        ,5.2,,,199,198,,10.285,10.681,12.482,12.589,12.589,,,,,,,,,,,,,,,,
JMA7147A,20210214145000,1,        ,5.237,,,198,198,,8.789,9.186,11.49,10.986,10.88,,,,,,,,,,,,,,,,
JMA7147A,20210214145000,2,        ,4.999,,,220,218,,9.689,10.391,12.085,12.192,12.192,,,,,,,,,,,,,,,,
JMA7147A,20210214145500,1,        ,5.109,,,212,211,,8.682,8.881,11.292,10.88,10.788,,,,,,,,,,,,,,,,
JMA7147A,20210214145500,2,        ,5.008,,,232,230,,10.193,10.483,12.284,12.39,12.39,,,,,,,,,,,,,,,,
JMA7147A,20210214150000,1,        ,4.999,,,225,225,,9.186,9.491,11.887,11.49,11.292,,,,,,,,,,,,,,,,
JMA7147A,20210214150000,2,        ,5.045,,,260,258,,11.093,11.093,12.894,13.092,12.985,,,,,,,,,,,,,,,,
JMA7147A,20210214150500,1,        ,5.1,,,214,214,,9.293,9.583,12.085,11.582,11.383,,,,,,,,,,,,,,,,
JMA7147A,20210214150500,2,        ,5.118,,,249,247,,11.78,11.78,13.489,13.779,13.687,,,,,,,,,,,,,,,,
JMA7147A,20210214151000,1,        ,5.045,,,173,173,,8.789,9.079,11.582,11.093,10.986,,,,,,,,,,,,,,,,
JMA7147A,20210214151000,2,        ,5.072,,,194,192,,11.292,11.383,12.787,13.382,13.184,,,,,,,,,,,,,,,,
JMA7147A,20210214151500,1,        ,4.871,,,133,133,,7.782,7.889,10.391,9.888,9.781,,,,,,,,,,,,,,,,
JMA7147A,20210214151500,2,        ,4.935,,,146,144,,10.086,10.086,11.49,11.994,11.887,,,,,,,,,,,,,,,,
JMA7147A,20210214152000,1,        ,4.733,,,114,114,,6.79,6.989,9.384,8.881,8.789,,,,,,,,,,,,,,,,
JMA7147A,20210214152000,2,        ,4.788,,,123,122,,8.682,8.789,10.285,10.681,10.59,,,,,,,,,,,,,,,,
JMA7147A,20210214152500,1,        ,4.651,,,99,98,,5.89,5.982,8.484,7.889,7.98,,,,,,,,,,,,,,,,
JMA7147A,20210214152500,2,        ,4.633,,,106,105,,7.492,7.691,9.293,9.689,9.583,,,,,,,,,,,,,,,,
JMA7147A,20210214153000,1,        ,4.55,,,93,93,,5.28,5.493,7.889,7.385,7.294,,,,,,,,,,,,,,,,
JMA7147A,20210214153000,2,        ,4.45,,,100,99,,6.592,6.79,8.591,8.682,8.591,,,,,,,,,,,,,,,,
JMA7147A,20210214153500,1,        ,4.367,,,88,89,,4.791,4.883,7.385,6.79,6.79,,,,,,,,,,,,,,,,
JMA7147A,20210214153500,2,        ,4.221,,,95,94,,6.088,6.18,7.98,8.087,8.087,,,,,,,,,,,,,,,,
JMA7147A,20210214154000,1,        ,4.239,,,81,81,,4.486,4.593,6.989,6.485,6.485,,,,,,,,,,,,,,,,
JMA7147A,20210214154000,2,        ,4.102,,,86,85,,5.692,5.783,7.782,7.782,7.782,,,,,,,,,,,,,,,,
JMA7147A,20210214154500,1,        ,4.111,,,71,71,,3.983,4.089,6.485,5.982,5.982,,,,,,,,,,,,,,,,
JMA7147A,20210214154500,2,        ,4.01,,,76,75,,5.28,5.386,7.294,7.294,7.294,,,,,,,,,,,,,,,,
JMA7147A,20210214155000,1,        ,4.047,,,62,62,,3.479,3.586,5.982,5.493,5.493,,,,,,,,,,,,,,,,
JMA7147A,20210214155000,2,        ,3.964,,,65,64,,4.791,4.791,6.882,6.79,6.79,,,,,,,,,,,,,,,,
